path	kind	name	parent	lineno
core/update_checker.py	method	_check_internal	UpdateChecker	208
core/update_checker.py	method	_fetch_latest_release	UpdateChecker	260
core/update_checker.py	method	_fetch_all_releases	UpdateChecker	274
core/update_checker.py	method	_get_json	UpdateChecker	290
error_handler.py	from	__future__.annotations		23
error_handler.py	import	re		25
error_handler.py	import	socket		26
error_handler.py	from	typing.Optional		27
error_handler.py	from	enum.Enum		29
error_handler.py	from	enum.auto		29
error_handler.py	from	dataclasses.dataclass		30
error_handler.py	from	core.retry_policy.is_retriable		31
error_handler.py	class	ErrorSeverity		38
error_handler.py	classvar	WARNING	ErrorSeverity	39
error_handler.py	classvar	ERROR	ErrorSeverity	40
error_handler.py	classvar	CRITICAL	ErrorSeverity	41
error_handler.py	class	ErrorInfo		45
error_handler.py	method	is_fatal	ErrorInfo	53
error_handler.py	method	status_line	ErrorInfo	56
error_handler.py	const	_PROBE_TARGETS		70
error_handler.py	func	probe_connectivity		77
error_handler.py	func	check_ffmpeg		97
error_handler.py	const	_YTDLP_PATTERNS		112
error_handler.py	func	classify_error		213
error_handler.py	func	_match_patterns		282
error_handler.py	class	PreflightResult		313
error_handler.py	method	all_ok	PreflightResult	318
error_handler.py	method	warning_text	PreflightResult	321
error_handler.py	func	run_preflight		325
main.py	from	__future__.annotations		15
main.py	import	sys		17
main.py	import	os		18
main.py	import	logging		19
main.py	from	utils.logging_config.setup_logging		22
main.py	const	_debug_mode		24
main.py	const	logger		27
main.py	func	main		30
tests/test_core.py	from	__future__.annotations		13
tests/test_core.py	import	json		15
tests/test_core.py	import	os		16
tests/test_core.py	import	tempfile		17
tests/test_core.py	from	pathlib.Path		18
tests/test_core.py	import	pytest		20
tests/test_core.py	class	TestAppConfig		27
tests/test_core.py	method	_make_config	TestAppConfig	30
tests/test_core.py	method	test_defaults_applied	TestAppConfig	39
tests/test_core.py	method	test_save_and_reload	TestAppConfig	45
tests/test_core.py	method	test_unknown_keys_preserved	TestAppConfig	57
tests/test_core.py	method	test_corrupt_json_falls_back_to_defaults	TestAppConfig	69
tests/test_core.py	method	test_atomic_write_no_partial	TestAppConfig	76
tests/test_core.py	method	test_context_manager_saves	TestAppConfig	83
tests/test_core.py	class	TestHistoryDB		95
tests/test_core.py	method	db	TestHistoryDB	99
tests/test_core.py	method	sample_record	TestHistoryDB	104
tests/test_core.py	method	test_insert_and_fetch	TestHistoryDB	115
tests/test_core.py	method	test_count	TestHistoryDB	123
tests/test_core.py	method	test_delete	TestHistoryDB	128
tests/test_core.py	method	test_delete_nonexistent_silent	TestHistoryDB	133
tests/test_core.py	method	test_clear_all	TestHistoryDB	136
tests/test_core.py	method	test_fts_search	TestHistoryDB	143
tests/test_core.py	method	test_fts_search_no_match	TestHistoryDB	149
tests/test_core.py	method	test_export_csv	TestHistoryDB	154
tests/test_core.py	method	test_downloaded_at_auto_filled	TestHistoryDB	163
tests/test_core.py	class	TestClassifyUrl		174
tests/test_core.py	method	_import	TestClassifyUrl	178
tests/test_core.py	method	test_classify	TestClassifyUrl	203
tests/test_core.py	class	TestErrorHandler		213
tests/test_core.py	method	_import	TestErrorHandler	216
tests/test_core.py	method	test_permission_error	TestErrorHandler	221
tests/test_core.py	method	test_os_error	TestErrorHandler	226
tests/test_core.py	method	test_generic_exception_fallback	TestErrorHandler	230
tests/test_core.py	method	test_sign_in_pattern	TestErrorHandler	235
tests/test_core.py	method	test_private_video_pattern	TestErrorHandler	239
tests/test_core.py	method	test_rate_limit_pattern	TestErrorHandler	243
tests/test_core.py	method	test_geo_block_pattern	TestErrorHandler	247
tests/test_core.py	method	test_error_info_status_line	TestErrorHandler	251
tests/test_core.py	method	test_error_info_is_fatal	TestErrorHandler	256
tests/test_core.py	class	TestBatchImporter		266
tests/test_core.py	method	_import	TestBatchImporter	269
tests/test_core.py	method	test_from_raw_text_extracts_urls	TestBatchImporter	273
tests/test_core.py	method	test_from_raw_text_empty	TestBatchImporter	282
tests/test_core.py	method	test_from_raw_text_deduplicates	TestBatchImporter	286
tests/test_core.py	method	test_from_clipboard_text	TestBatchImporter	294
tests/test_core.py	method	test_from_clipboard_text_empty	TestBatchImporter	300
tests/test_core.py	method	test_from_text_file_not_found	TestBatchImporter	303
tests/test_core.py	method	test_from_text_file_with_comments	TestBatchImporter	307
tests/test_core.py	class	TestMetadataProcessor		320
tests/test_core.py	method	test_scan_folders_includes_empty_nested_dirs	TestMetadataProcessor	322
tests/test_core.py	method	test_build_scan_result_keeps_empty_folders	TestMetadataProcessor	334
tests/test_core.py	class	TestDuplicateChecker		351
tests/test_core.py	method	test_expected_stem_basic	TestDuplicateChecker	353
tests/test_core.py	method	test_expected_stem_with_index	TestDuplicateChecker	357
tests/test_core.py	method	test_expected_stem_no_index	TestDuplicateChecker	361
tests/test_core.py	method	test_find_duplicate_no_dir	TestDuplicateChecker	365
tests/test_core.py	method	test_find_duplicate_match	TestDuplicateChecker	373
tests/test_core.py	method	test_find_duplicate_no_match	TestDuplicateChecker	381
tests/test_core.py	class	TestPlaylistSync		392
tests/test_core.py	method	test_extract_video_id_watch	TestPlaylistSync	394
tests/test_core.py	method	test_extract_video_id_short	TestPlaylistSync	398
tests/test_core.py	method	test_extract_video_id_none	TestPlaylistSync	402
tests/test_core.py	method	test_extract_video_id_embed	TestPlaylistSync	406
tests/test_core.py	class	TestProbeConnectivity		415
tests/test_core.py	method	test_probe_returns_bool	TestProbeConnectivity	417
tests/test_core.py	method	test_check_ffmpeg_returns_bool	TestProbeConnectivity	422
tests/test_history_db_resilience.py	from	__future__.annotations		8
tests/test_history_db_resilience.py	from	pathlib.Path		10
tests/test_history_db_resilience.py	import	pytest		12
tests/test_history_db_resilience.py	class	TestHistoryDBResilience		15
tests/test_history_db_resilience.py	method	test_healthy_db_passes_check	TestHistoryDBResilience	18
tests/test_history_db_resilience.py	method	test_corrupt_db_detected_and_recovered	TestHistoryDBResilience	26
tests/test_history_db_resilience.py	method	test_memory_db_skips_integrity_check	TestHistoryDBResilience	61
tests/test_orchestrator.py	from	__future__.annotations		11
tests/test_orchestrator.py	import	threading		13
tests/test_orchestrator.py	from	unittest.mock.MagicMock		14
tests/test_orchestrator.py	import	pytest		16
tests/test_orchestrator.py	from	core.downloader.DownloadEngine		18
tests/test_orchestrator.py	from	core.downloader.DownloadProgress		18
tests/test_orchestrator.py	from	core.downloader.DownloadRequest		18
tests/test_orchestrator.py	from	core.downloader.DownloadStatus		18
tests/test_orchestrator.py	from	core.downloader.MediaType		18
tests/test_orchestrator.py	from	error_handler.ErrorInfo		25
tests/test_orchestrator.py	class	FakeEngine		28
tests/test_orchestrator.py	method	__init__	FakeEngine	31
tests/test_orchestrator.py	method	cancel_all	FakeEngine	36
tests/test_orchestrator.py	method	download	FakeEngine	39
tests/test_orchestrator.py	class	FakeCallbacks		61
tests/test_orchestrator.py	method	__init__	FakeCallbacks	64
tests/test_orchestrator.py	method	on_track_progress	FakeCallbacks	72
tests/test_orchestrator.py	method	on_track_status	FakeCallbacks	73
tests/test_orchestrator.py	method	on_track_finished	FakeCallbacks	75
tests/test_orchestrator.py	method	on_track_error	FakeCallbacks	77
tests/test_orchestrator.py	method	on_overall_progress	FakeCallbacks	79
tests/test_orchestrator.py	method	on_metrics	FakeCallbacks	81
tests/test_orchestrator.py	method	on_status_message	FakeCallbacks	82
tests/test_orchestrator.py	method	on_batch_finished	FakeCallbacks	84
tests/test_orchestrator.py	func	_make_job		88
tests/test_orchestrator.py	class	TestDownloadOrchestrator		97
tests/test_orchestrator.py	method	test_successful_batch	TestDownloadOrchestrator	99
tests/test_orchestrator.py	method	test_partial_failure	TestDownloadOrchestrator	116
tests/test_orchestrator.py	method	test_cancel_before_start	TestDownloadOrchestrator	130
tests/test_orchestrator.py	method	test_cancel_track_individually	TestDownloadOrchestrator	147
tests/test_orchestrator.py	method	test_empty_batch	TestDownloadOrchestrator	169
tests/test_p0_gates.py	from	__future__.annotations		23
tests/test_p0_gates.py	import	dataclasses		25
tests/test_p0_gates.py	import	threading		26
tests/test_p0_gates.py	from	typing.Optional		27
tests/test_p0_gates.py	from	unittest.mock.MagicMock		28
tests/test_p0_gates.py	from	unittest.mock.patch		28
tests/test_p0_gates.py	import	pytest		30
tests/test_p0_gates.py	class	TestTrackMetaFields		37
tests/test_p0_gates.py	method	test_no_duplicate_fields	TestTrackMetaFields	40
tests/test_p0_gates.py	method	test_release_type_exists_once	TestTrackMetaFields	48
tests/test_p0_gates.py	method	test_album_index_exists_once	TestTrackMetaFields	53
tests/test_p0_gates.py	method	test_selected_field_present	TestTrackMetaFields	58
tests/test_p0_gates.py	method	test_default_selected_is_true	TestTrackMetaFields	64
tests/test_p0_gates.py	method	test_duration_str_auto_filled	TestTrackMetaFields	69
tests/test_p0_gates.py	class	TestPlaylistParserErrorPropagation		79
tests/test_p0_gates.py	method	_make_parser	TestPlaylistParserErrorPropagation	88
tests/test_p0_gates.py	method	test_download_error_stored_not_raised	TestPlaylistParserErrorPropagation	92
tests/test_p0_gates.py	method	test_none_info_stored_not_raised	TestPlaylistParserErrorPropagation	112
tests/test_p0_gates.py	method	test_generic_exception_stored_not_raised	TestPlaylistParserErrorPropagation	127
tests/test_p0_gates.py	method	test_parse_result_success_method_reflects_error	TestPlaylistParserErrorPropagation	142
tests/test_p0_gates.py	method	test_cookies_file_forwarded_to_build_opts	TestPlaylistParserErrorPropagation	154
tests/test_p0_gates.py	class	TestSpotifyResolverNoProxy		190
tests/test_p0_gates.py	method	test_raises_runtime_error_without_proxy	TestSpotifyResolverNoProxy	194
tests/test_p0_gates.py	method	test_error_message_is_actionable	TestSpotifyResolverNoProxy	205
tests/test_p0_gates.py	class	TestDownloadProgressWarningField		221
tests/test_p0_gates.py	method	test_warning_message_field_exists	TestDownloadProgressWarningField	224
tests/test_p0_gates.py	method	test_warning_message_default_empty	TestDownloadProgressWarningField	229
tests/test_p0_gates.py	method	test_warning_message_can_be_set	TestDownloadProgressWarningField	234
tests/test_p0_gates.py	class	TestDownloadRequestFinalOutputPath		244
tests/test_p0_gates.py	method	test_field_is_declared	TestDownloadRequestFinalOutputPath	247
tests/test_p0_gates.py	method	test_field_default_empty_string	TestDownloadRequestFinalOutputPath	254
tests/test_p0_gates.py	class	TestSanitizeFolderName		264
tests/test_p0_gates.py	method	_sanitize	TestSanitizeFolderName	267
tests/test_p0_gates.py	method	test_no_double_dots	TestSanitizeFolderName	271
tests/test_p0_gates.py	method	test_no_backslash	TestSanitizeFolderName	275
tests/test_p0_gates.py	method	test_no_reserved_chars	TestSanitizeFolderName	279
tests/test_p0_gates.py	method	test_normal_name_preserved	TestSanitizeFolderName	284
tests/test_p0_gates.py	class	TestSpotifyResolverTokenLock		293
tests/test_p0_gates.py	method	test_token_lock_exists	TestSpotifyResolverTokenLock	296
tests/test_p0_gates.py	method	test_token_lock_is_lock	TestSpotifyResolverTokenLock	302
tests/test_p0_gates.py	class	TestClassifyUrlGeneric		313
tests/test_p0_gates.py	method	_classify	TestClassifyUrlGeneric	316
tests/test_p0_gates.py	method	test_example_com_is_generic	TestClassifyUrlGeneric	320
tests/test_p0_gates.py	method	test_non_http_is_unknown	TestClassifyUrlGeneric	325
tests/test_p0_gates.py	method	test_plain_text_is_unknown	TestClassifyUrlGeneric	330
tests/test_p0_gates.py	class	TestOrchestratorRetryIntegration		340
tests/test_p0_gates.py	method	test_retriable_error_is_retried	TestOrchestratorRetryIntegration	350
tests/test_p0_gates.py	method	test_non_retriable_error_not_retried	TestOrchestratorRetryIntegration	413
tests/test_parallel_enricher.py	from	__future__.annotations		6
tests/test_parallel_enricher.py	import	threading		8
tests/test_parallel_enricher.py	import	time		9
tests/test_parallel_enricher.py	import	pytest		11
tests/test_parallel_enricher.py	from	core.parallel_enricher.EnrichResult		13
tests/test_parallel_enricher.py	from	core.parallel_enricher.enrich_parallel		13
tests/test_parallel_enricher.py	class	TestEnrichParallel		16
tests/test_parallel_enricher.py	method	test_all_succeed	TestEnrichParallel	18
tests/test_parallel_enricher.py	method	test_partial_failure	TestEnrichParallel	29
tests/test_parallel_enricher.py	method	test_on_item_called	TestEnrichParallel	49
tests/test_parallel_enricher.py	method	test_on_progress_called	TestEnrichParallel	60
tests/test_parallel_enricher.py	method	test_cancel_stops_early	TestEnrichParallel	71
tests/test_parallel_enricher.py	method	test_empty_input	TestEnrichParallel	93
tests/test_parallel_enricher.py	method	test_preserves_order	TestEnrichParallel	102
tests/test_progress_estimator.py	from	__future__.annotations		6
tests/test_progress_estimator.py	import	time		8
tests/test_progress_estimator.py	from	unittest.mock.patch		9
tests/test_progress_estimator.py	import	pytest		11
tests/test_progress_estimator.py	from	core.progress_estimator.BatchEstimator		13
tests/test_progress_estimator.py	from	core.progress_estimator.ProgressEstimator		13
tests/test_progress_estimator.py	from	core.progress_estimator.format_eta		13
tests/test_progress_estimator.py	from	core.progress_estimator.format_speed		13
tests/test_progress_estimator.py	class	TestFormatSpeed		21
tests/test_progress_estimator.py	method	test_zero	TestFormatSpeed	22
tests/test_progress_estimator.py	method	test_kilobytes	TestFormatSpeed	25
tests/test_progress_estimator.py	method	test_megabytes	TestFormatSpeed	28
tests/test_progress_estimator.py	class	TestFormatEta		32
tests/test_progress_estimator.py	method	test_none	TestFormatEta	33
tests/test_progress_estimator.py	method	test_seconds	TestFormatEta	36
tests/test_progress_estimator.py	method	test_minutes	TestFormatEta	39
tests/test_progress_estimator.py	method	test_hours	TestFormatEta	42
tests/test_progress_estimator.py	class	TestProgressEstimator		46
tests/test_progress_estimator.py	method	test_initial_state	TestProgressEstimator	48
tests/test_progress_estimator.py	method	test_speed_after_updates	TestProgressEstimator	54
tests/test_progress_estimator.py	method	test_window_eviction	TestProgressEstimator	66
tests/test_progress_estimator.py	method	test_reset	TestProgressEstimator	82
tests/test_progress_estimator.py	method	test_eta_zero_when_done	TestProgressEstimator	89
tests/test_progress_estimator.py	class	TestBatchEstimator		99
tests/test_progress_estimator.py	method	test_aggregate_speed	TestBatchEstimator	101
tests/test_progress_estimator.py	method	test_completed_excluded_from_speed	TestBatchEstimator	114
tests/test_progress_estimator.py	method	test_fraction	TestBatchEstimator	128
tests/test_progress_estimator.py	method	test_reset	TestBatchEstimator	134
tests/test_queue_persistence.py	from	__future__.annotations		6
tests/test_queue_persistence.py	import	json		8
tests/test_queue_persistence.py	from	pathlib.Path		9
tests/test_queue_persistence.py	from	unittest.mock.MagicMock		10
tests/test_queue_persistence.py	import	pytest		12
tests/test_queue_persistence.py	from	core.queue_persistence.QueueItem		14
tests/test_queue_persistence.py	from	core.queue_persistence.QueueStateManager		14
tests/test_queue_persistence.py	class	FakeConfig		17
tests/test_queue_persistence.py	method	__init__	FakeConfig	20
tests/test_queue_persistence.py	method	save	FakeConfig	24
tests/test_queue_persistence.py	class	TestQueueItem		28
tests/test_queue_persistence.py	method	test_round_trip	TestQueueItem	30
tests/test_queue_persistence.py	method	test_from_dict_ignores_unknown_keys	TestQueueItem	37
tests/test_queue_persistence.py	class	TestQueueStateManager		43
tests/test_queue_persistence.py	method	mgr	TestQueueStateManager	46
tests/test_queue_persistence.py	method	test_set_batch_and_save	TestQueueStateManager	50
tests/test_queue_persistence.py	method	test_mark_completed_reduces_pending	TestQueueStateManager	62
tests/test_queue_persistence.py	method	test_save_excludes_completed	TestQueueStateManager	73
tests/test_queue_persistence.py	method	test_clear_empties_everything	TestQueueStateManager	88
tests/test_queue_persistence.py	method	test_load_pending	TestQueueStateManager	97
tests/test_queue_persistence.py	method	test_load_pending_empty	TestQueueStateManager	107
tests/test_queue_persistence.py	method	test_load_pending_skips_corrupt	TestQueueStateManager	112
tests/test_queue_persistence.py	method	test_mark_failed_keeps_in_pending	TestQueueStateManager	121
tests/test_retry_policy.py	from	__future__.annotations		6
tests/test_retry_policy.py	import	threading		8
tests/test_retry_policy.py	import	pytest		10
tests/test_retry_policy.py	from	core.retry_policy.RetryPolicy		12
tests/test_retry_policy.py	from	core.retry_policy.is_retriable		12
tests/test_retry_policy.py	from	core.retry_policy.retry_download		12
tests/test_retry_policy.py	class	TestIsRetriable		19
tests/test_retry_policy.py	method	test_rate_limit	TestIsRetriable	21
tests/test_retry_policy.py	method	test_timeout	TestIsRetriable	24
tests/test_retry_policy.py	method	test_503	TestIsRetriable	27
tests/test_retry_policy.py	method	test_connection_reset	TestIsRetriable	30
tests/test_retry_policy.py	method	test_private_video_not_retriable	TestIsRetriable	33
tests/test_retry_policy.py	method	test_geo_block_not_retriable	TestIsRetriable	36
tests/test_retry_policy.py	method	test_sign_in_not_retriable	TestIsRetriable	39
tests/test_retry_policy.py	method	test_generic_error_not_retriable	TestIsRetriable	42
tests/test_retry_policy.py	method	test_permanent_takes_priority	TestIsRetriable	45
tests/test_retry_policy.py	class	TestRetryPolicy		50
tests/test_retry_policy.py	method	test_delay_exponential	TestRetryPolicy	52
tests/test_retry_policy.py	method	test_delay_capped	TestRetryPolicy	59
tests/test_retry_policy.py	class	TestRetryDownload		64
tests/test_retry_policy.py	method	test_success_no_retry	TestRetryDownload	66
tests/test_retry_policy.py	method	test_permanent_error_no_retry	TestRetryDownload	74
tests/test_retry_policy.py	method	test_retriable_error_retries	TestRetryDownload	81
tests/test_retry_policy.py	method	test_retriable_exhausted	TestRetryDownload	92
tests/test_retry_policy.py	method	test_cancel_during_backoff	TestRetryDownload	100
tests/test_spotify_match_scorer.py	from	__future__.annotations		7
tests/test_spotify_match_scorer.py	import	pytest		9
tests/test_spotify_match_scorer.py	from	core.spotify_match_scorer.MatchResult		11
tests/test_spotify_match_scorer.py	from	core.spotify_match_scorer._artist_score		11
tests/test_spotify_match_scorer.py	from	core.spotify_match_scorer._channel_score		11
tests/test_spotify_match_scorer.py	from	core.spotify_match_scorer._duration_score		11
tests/test_spotify_match_scorer.py	from	core.spotify_match_scorer._normalize		11
tests/test_spotify_match_scorer.py	from	core.spotify_match_scorer._title_score		11
tests/test_spotify_match_scorer.py	from	core.spotify_match_scorer.score_candidate		11
tests/test_spotify_match_scorer.py	class	TestNormalize		22
tests/test_spotify_match_scorer.py	method	test_strips_official_audio	TestNormalize	23
tests/test_spotify_match_scorer.py	method	test_strips_lyrics	TestNormalize	26
tests/test_spotify_match_scorer.py	method	test_strips_feat	TestNormalize	29
tests/test_spotify_match_scorer.py	method	test_collapses_whitespace	TestNormalize	32
tests/test_spotify_match_scorer.py	class	TestTitleScore		36
tests/test_spotify_match_scorer.py	method	test_exact_match	TestTitleScore	37
tests/test_spotify_match_scorer.py	method	test_with_noise	TestTitleScore	41
tests/test_spotify_match_scorer.py	method	test_totally_different	TestTitleScore	45
tests/test_spotify_match_scorer.py	class	TestDurationScore		50
tests/test_spotify_match_scorer.py	method	test_exact_match	TestDurationScore	51
tests/test_spotify_match_scorer.py	method	test_within_tolerance	TestDurationScore	54
tests/test_spotify_match_scorer.py	method	test_moderate_diff	TestDurationScore	57
tests/test_spotify_match_scorer.py	method	test_large_diff	TestDurationScore	61
tests/test_spotify_match_scorer.py	method	test_unknown_duration	TestDurationScore	64
tests/test_spotify_match_scorer.py	method	test_both_unknown	TestDurationScore	68
tests/test_spotify_match_scorer.py	class	TestArtistScore		73
tests/test_spotify_match_scorer.py	method	test_in_both	TestArtistScore	74
tests/test_spotify_match_scorer.py	method	test_in_title_only	TestArtistScore	78
tests/test_spotify_match_scorer.py	method	test_not_present	TestArtistScore	82
tests/test_spotify_match_scorer.py	method	test_empty_artist	TestArtistScore	86
tests/test_spotify_match_scorer.py	class	TestChannelScore		90
tests/test_spotify_match_scorer.py	method	test_branded_channel	TestChannelScore	91
tests/test_spotify_match_scorer.py	method	test_topic	TestChannelScore	95
tests/test_spotify_match_scorer.py	method	test_official	TestChannelScore	99
tests/test_spotify_match_scorer.py	method	test_generic_channel	TestChannelScore	103
tests/test_spotify_match_scorer.py	class	TestScoreCandidate		108
tests/test_spotify_match_scorer.py	method	test_perfect_match	TestScoreCandidate	109
tests/test_spotify_match_scorer.py	method	test_wrong_track	TestScoreCandidate	118
tests/test_spotify_match_scorer.py	method	test_right_track_wrong_duration	TestScoreCandidate	125
ui/app_window.py	from	__future__.annotations		17
ui/app_window.py	import	json		19
ui/app_window.py	import	logging		20
ui/app_window.py	from	pathlib.Path		21
ui/app_window.py	from	typing.Optional		22
ui/app_window.py	from	PySide6.QtCore.QByteArray		24
ui/app_window.py	from	PySide6.QtCore.Qt		24
ui/app_window.py	from	PySide6.QtCore.QTimer		24
ui/app_window.py	from	PySide6.QtCore.QUrl		24
ui/app_window.py	from	PySide6.QtGui.QDesktopServices		25
ui/app_window.py	from	PySide6.QtGui.QIcon		25
ui/app_window.py	from	PySide6.QtWidgets.QApplication		26
ui/app_window.py	from	PySide6.QtWidgets.QFrame		26
ui/app_window.py	from	PySide6.QtWidgets.QSystemTrayIcon		26
ui/app_window.py	from	PySide6.QtWidgets.QMenu		26
ui/app_window.py	from	PySide6.QtWidgets.QVBoxLayout		26
ui/app_window.py	from	PySide6.QtWidgets.QWidget		26
ui/app_window.py	from	qfluentwidgets.FluentIcon		29
ui/app_window.py	from	qfluentwidgets.FluentWindow		29
ui/app_window.py	from	qfluentwidgets.MessageBox		29
ui/app_window.py	from	qfluentwidgets.NavigationItemPosition		29
ui/app_window.py	from	qfluentwidgets.setTheme		29
ui/app_window.py	from	qfluentwidgets.setThemeColor		29
ui/app_window.py	from	qfluentwidgets.Theme		29
ui/app_window.py	from	qfluentwidgets.InfoBar		29
ui/app_window.py	from	qfluentwidgets.InfoBarPosition		29
ui/app_window.py	from	config.AppConfig		36
ui/app_window.py	from	core.history_db.DownloadRecord		37
ui/app_window.py	from	core.history_db.HistoryDB		37
ui/app_window.py	from	core.services.ServiceContainer		38
ui/app_window.py	from	core.search_engine.SearchResult		39
ui/app_window.py	from	core.search_engine.ResultKind		39
ui/app_window.py	from	core.update_checker.ReleaseInfo		40
ui/app_window.py	from	ui.workers.offline_monitor.OfflineMonitor		41
ui/app_window.py	from	core.downloader.AudioQuality		42
ui/app_window.py	from	core.downloader.DownloadEngine		42
ui/app_window.py	from	core.downloader.DownloadRequest		42
ui/app_window.py	from	core.downloader.MediaType		42
ui/app_window.py	from	core.downloader.VideoQuality		42
ui/app_window.py	from	core.playlist_parser.ParseResult		43
ui/app_window.py	from	core.playlist_parser.SourcePlatform		43
ui/app_window.py	from	core.playlist_parser.UrlKind		43
ui/app_window.py	from	core.playlist_parser.classify_url		43
ui/app_window.py	from	error_handler.classify_error		44
ui/app_window.py	from	error_handler.ErrorInfo		44
ui/app_window.py	from	error_handler.ErrorSeverity		44
ui/app_window.py	from	error_handler.probe_connectivity		44
ui/app_window.py	from	ui.controllers.fetch_controller.FetchController		47
ui/app_window.py	from	ui.controllers.search_controller.SearchController		48
ui/app_window.py	from	ui.controllers.download_controller.DownloadController		49
ui/app_window.py	from	ui.workers.thumbnail_worker.ThumbnailWorker		52
ui/app_window.py	from	ui.workers.clipboard_worker.ClipboardWorker		53
ui/app_window.py	from	ui.workers.update_worker.UpdateWorker		54
ui/app_window.py	from	ui.panels.url_bar.UrlBar		57
ui/app_window.py	from	ui.panels.search_panel.SearchPanel		58
ui/app_window.py	from	ui.panels.queue_panel.QueuePanel		59
ui/app_window.py	from	ui.panels.history_panel.HistoryPanel		60
ui/app_window.py	from	ui.panels.options_bar.OptionsBar		61
ui/app_window.py	from	ui.panels.status_bar.StatusBar		62
ui/app_window.py	from	ui.panels.settings_panel.SettingsPanel		63
ui/app_window.py	from	ui.panels.converter_panel.ConverterPanel		64
ui/app_window.py	from	ui.panels.metadata_editor_panel.MetadataEditorPanel		65
ui/app_window.py	from	ui.controllers.metadata_controller.MetadataController		68
ui/app_window.py	from	ui.components.track_card.TrackCard		71
ui/app_window.py	from	ui.components.update_banner.UpdateBanner		72
ui/app_window.py	from	ui.components.offline_banner.OfflineBanner		73
ui/app_window.py	from	ui.i18n.t		76
ui/app_window.py	from	ui.i18n.set_language		76
ui/app_window.py	from	ui.theme_manager.ThemeManager		77
ui/app_window.py	from	ui.theme_manager.ACCENT_COLOR		77
ui/app_window.py	const	logger		79
ui/app_window.py	const	_A11Y_QSS		83
ui/app_window.py	class	_DownloadBar		101
ui/app_window.py	classvar	download_clicked	_DownloadBar	103
ui/app_window.py	method	__init__	_DownloadBar	105
ui/app_window.py	method	set_count	_DownloadBar	138
ui/app_window.py	method	set_downloading	_DownloadBar	149
ui/app_window.py	class	AppWindow		160
ui/app_window.py	method	__init__	AppWindow	172
ui/app_window.py	method	_build_panels	AppWindow	217
ui/app_window.py	method	_build_controllers	AppWindow	258
ui/app_window.py	method	_configure_window	AppWindow	273
ui/app_window.py	method	_register_navigation	AppWindow	282
ui/app_window.py	method	_connect_signals	AppWindow	328
ui/app_window.py	method	_connect_metadata_signals	AppWindow	390
ui/app_window.py	method	_start_background_workers	AppWindow	435
ui/app_window.py	method	_on_went_offline	AppWindow	459
ui/app_window.py	method	_on_came_online	AppWindow	463
ui/app_window.py	method	_setup_tray	AppWindow	471
ui/app_window.py	method	_tray_open	AppWindow	493
ui/app_window.py	method	_tray_quit	AppWindow	498
ui/app_window.py	method	_on_tray_activated	AppWindow	502
ui/app_window.py	method	_setup_drag_drop	AppWindow	510
ui/app_window.py	method	_apply_accessibility	AppWindow	547
ui/app_window.py	method	_register_hotkeys	AppWindow	564
ui/app_window.py	method	_check_auto_resume	AppWindow	579
ui/app_window.py	method	_restore_queue_state	AppWindow	594
ui/app_window.py	method	_save_queue_state	AppWindow	611
ui/app_window.py	method	_on_download	AppWindow	631
ui/app_window.py	method	_on_global_pause_resume	AppWindow	641
ui/app_window.py	method	_on_pause_track	AppWindow	656
ui/app_window.py	method	_on_resume_track	AppWindow	661
ui/app_window.py	method	_on_track_finished_ui	AppWindow	668
ui/app_window.py	method	_on_track_error_ui	AppWindow	678
ui/app_window.py	method	_run_cookie_wizard_ui	AppWindow	718
ui/app_window.py	method	_on_browser_lock_warning	AppWindow	793
ui/app_window.py	method	_on_job_count_changed	AppWindow	808
ui/app_window.py	method	_on_all_downloads_finished	AppWindow	814
ui/app_window.py	method	_start_fetch	AppWindow	830
ui/app_window.py	method	_on_channel_flow_finished	AppWindow	852
ui/app_window.py	method	_on_fetch_finished	AppWindow	858
ui/app_window.py	method	_on_fetch_error	AppWindow	875
ui/app_window.py	method	_on_scrape	AppWindow	880
ui/app_window.py	method	_on_scrape_done	AppWindow	884
ui/app_window.py	method	_on_redownload	AppWindow	891
ui/app_window.py	method	_on_open_folder	AppWindow	896
ui/app_window.py	method	_on_search	AppWindow	904
ui/app_window.py	method	_on_search_result_ready	AppWindow	907
ui/app_window.py	method	_on_add_search_result_to_queue	AppWindow	914
ui/app_window.py	method	_on_result_to_queue	AppWindow	917
ui/app_window.py	method	_on_search_drill_down	AppWindow	921
ui/app_window.py	method	_on_search_error	AppWindow	937
ui/app_window.py	method	_add_track_to_queue	AppWindow	946
ui/app_window.py	method	_set_card_thumb	AppWindow	986
ui/app_window.py	method	_on_track_thumbnail_update	AppWindow	993
ui/app_window.py	method	_on_selection_changed	AppWindow	1004
ui/app_window.py	method	_on_card_removed	AppWindow	1008
ui/app_window.py	method	_on_options_changed	AppWindow	1012
ui/app_window.py	method	_update_dl_bar	AppWindow	1015
ui/app_window.py	method	_on_clipboard_url	AppWindow	1024
ui/app_window.py	method	_on_clipboard_setting_change	AppWindow	1035
ui/app_window.py	method	_on_update_found	AppWindow	1048
ui/app_window.py	method	_on_cancel	AppWindow	1056
ui/app_window.py	method	_on_settings_saved	AppWindow	1067
ui/app_window.py	method	_restore_state	AppWindow	1089
ui/app_window.py	method	_save_state	AppWindow	1097
ui/app_window.py	method	closeEvent	AppWindow	1105
ui/components/__init__.py	from	ui.components.track_card.TrackCard		18
